issuer_name,market_cap_usd,net_income_usd,hist_pe,hist_book_px,hist_fcf_yld,hist_ebitda_ev,hist_roe,hist_roic,hist_roa,hist_gross_profit_usd,hist_net_chg_lt_debt_usd,hist_net_debt_usd,hist_ev_usd,hist_asset_turnover,hist_capex_sales,hist_capex_depr,hist_rd_exp_usd,hist_eps_usd,return_usd,vola,beta,shares_outstanding,shares_float,top_1_shareholder_percentage,top_2_shareholder_percentage,top_3_shareholder_percentage,yeo_joh_market_cap_usd,yeo_joh_net_income_usd,yeo_joh_hist_pe,yeo_joh_hist_book_px,yeo_joh_hist_fcf_yld,yeo_joh_hist_ebitda_ev,yeo_joh_hist_roe,yeo_joh_hist_roic,yeo_joh_hist_roa,yeo_joh_hist_gross_profit_usd,yeo_joh_hist_net_chg_lt_debt_usd,yeo_joh_hist_net_debt_usd,yeo_joh_hist_ev_usd,yeo_joh_hist_asset_turnover,yeo_joh_hist_capex_sales,yeo_joh_hist_capex_depr,yeo_joh_hist_rd_exp_usd,yeo_joh_hist_eps_usd,yeo_joh_return_usd,yeo_joh_vola,yeo_joh_beta,yeo_joh_shares_outstanding,yeo_joh_shares_float,yeo_joh_top_1_shareholder_percentage,yeo_joh_top_2_shareholder_percentage,yeo_joh_top_3_shareholder_percentage,gics_sector,gics_sub_ind,issuer_cntry_domicile,cntry_of_risk,top_1_shareholder_location,top_2_shareholder_location,top_3_shareholder_location
CONSTELLATION ENERGY CORPORATION.,38926239646.0,1693000000.0,3056.245142,3.332737871,-11.17120742,8.721728726,15.06965152,4.801151518,3.542545066,8776000000.0,3032000000.0,6178000000.0,45438239646.0,0.5535619,8.977508978,2.201112141,0.0,5.232167,0.497082927,0.265946864,0.934794231,319381684.0,319054784,45.862,1.345,1.13,0.9224202814051552,0.0613563398670932,3.735611103197051,0.4270243969247508,-0.2854628551922055,-0.0599043010531448,0.0196638502837607,-0.0007995232910108,-0.1324696425017509,0.285841272238927,0.49786600344386,0.0067958456593873,0.028103894238624,-0.0343965043657255,0.6302659686082097,0.2479082462205501,-1.664630377711009,0.0039713849977796,1.1808029086468206,-0.0494628420289406,0.1156015279037359,-0.03978364848654,0.1020739397600008,1.3776893081691044,-1.1249613006250314,-0.628453392482967,Utilities,Electric Utilities,United States of America,US,United States,Ireland,Norway
CONTACT ENERGY LIMITED,3934028182.0,78265185.44,45.65341449,2.284344431,-2.422835678,6.516152796,4.500354359,4.210535009,2.314561691,898508979.3,211909600.0,869282400.0,4803310582.0,0.382905048,25.74964303,2.862433862,0.0,0.100450592,0.036443505,0.162791435,0.442042548,787506202.0,787237760,7.123,1.906,1.812,-0.6874624441067451,-0.256889785330968,0.8810040381983568,0.0178097244812129,-0.1645971979007666,-0.1513399834955596,-0.2360792484631664,-0.0079040038422675,-0.2637607658053096,-0.4599653411119311,0.0772280571952624,-0.0354854896402707,-0.209790632196555,-0.4846932877154725,1.604912083486579,0.7273398241503715,-1.664630377711009,-0.0081026346520101,-0.0519907951699238,-1.5548286969238485,-0.9594902186157624,0.5551131435816383,0.7084368681781973,-1.047925893040038,-0.8013418899797035,0.0449053425401717,Utilities,Electric Utilities,New Zealand,NZ,United States,Norway,New Zealand
CONVATEC GROUP PLC,6285199622.0,70300000.0,121.5614415,3.8582281,1.492090042,5.89408145,4.381290705,4.596866362,1.890216851,1141400000.0,168700000.0,1388600000.0,7673799622.0,0.56020865,6.661867051,2.294214876,98400000.0,0.034195,0.084281679,0.214476911,0.764293809,2049789559.0,1651937664,9.288,5.532,3.039,-0.3563214708509923,-0.2585367394191094,1.7650925629220309,0.5772858153256779,-0.0836580812384605,-0.1767098650352747,-0.2389863608124537,-0.0032412368911437,-0.3091845026299538,-0.4342558574743984,0.0703078238317605,-0.031292294922009,-0.192820776550222,-0.0185351933225846,0.3461260646059578,0.323298147709551,0.0400180013581818,-0.0083054740824141,0.0975607129841468,-0.7072837722480818,-0.210485776177587,1.2069914397005457,1.233512318912242,-0.7898574109502823,0.4247057863932347,0.8764214723973537,Health Care,Health Care Supplies,United Kingdom,GB,United States,United Kingdom,Luxembourg
COPART INC.,47003329086.0,1324420000.0,36.48042521,7.331015127,2.02478887,3.953671227,23.51545611,21.14122808,20.4900219,1831527000.0,17288000.0,-2497686000.0,44530865086.0,0.618305695,13.16734233,3.594124999,732479521.6482682,1.385,0.47684417,0.213178262,1.09731876,960231442.0,871262016,40.775,2.032,1.502,1.053740311108435,-0.0101621247968384,0.6558094071001156,1.1618496292876268,-0.069150404850879,-0.2543964400831339,0.2221058961239084,0.1673932040764603,1.669061384420037,-0.3633241121937979,0.0452867174338523,-0.0776842806965543,0.0228215182640484,0.1154488230201685,0.9919579746531548,1.141222845662616,0.6619213057751105,-0.0045773262606496,1.1345976013741998,-0.7260564573052621,0.3925775652912471,0.6884201708560932,0.7787867345178693,1.1770137881864478,-0.7372492557615978,-0.2343896303261134,Industrials,Diversified Support Services,United States of America,US,United States,Ireland,Luxembourg
CORNING INCORPORATED,28410964862.0,581000000.0,31.63817331,2.363951173,1.735671859,6.858020517,4.932297636,3.670636569,2.003482819,3931000000.0,570000000.0,6705000000.0,35432964862.0,0.43407645,11.04226247,1.114675221,1076000000.0,0.69,-0.051937321,0.227641183,1.096641171,853182128.0,770321600,34.873,1.365,1.293,0.7027288420924707,-0.155896867413329,0.5083585642850532,0.0559250925538341,-0.0771033624885641,-0.1373135206015803,-0.2255400419145666,-0.0145278993643214,-0.2970568457822521,-0.1583683821015394,0.1331749604597661,0.0109529260675849,-0.0301921624907689,-0.3402930745937966,0.8264623366356549,-0.9379057201201346,0.8032656354567415,-0.0064051568640692,-0.3458481719707743,-0.5234622445146344,0.3914828301746965,0.6088470070509865,0.6934287445224665,0.921380464417098,-1.1121563891590749,-0.4465998079799357,Information Technology,Electronic Components,United States of America,US,United States,Luxembourg,Norway
CORPORACION ACCIONA ENERGIAS RENOVABLES SA,8443655719.0,810658537.9,10.15323402,1.307497304,-11.61393675,12.59599758,13.40956341,7.526143629,6.064642507,6051772607.966929,1628774600.0,3788546000.0,12723511719.0,0.305974535,52.57362356,5.145363409,732479521.6482682,2.462132321,-0.341857563,0.293691809,1.209571464,329250589.0,57001368,3.184,1.877,1.215,-0.1482154853167817,-0.110598062995491,-0.7856291798322844,-0.6122319190012309,-0.2908800965633062,0.1052391466093061,-0.0202849395911545,0.0304819761681898,0.1366466316661174,0.0395413786395395,0.2925359115773043,-0.0121196711835051,-0.1630808768286267,-0.719428566061317,2.216389864653423,1.7776583182481085,0.6619213057751105,-0.0019763147311528,-1.4765307454713137,0.2448509474264989,0.5676790614674077,-0.0200343344027858,-0.9594796585329152,-1.6826074784529397,-0.8164840420562238,-0.5316678884646211,Utilities,Renewable Electricity,Spain,ES,Luxembourg,France,Spain
CORPORATION NUVEI,3453238374.0,-11629000.0,115.2235152,0.781802524,5.261899045,4.666830045,-0.589164371,-1.029984495,-0.29303481,874377000.0,725828000.0,1119165000.0,4588039374.0,0.27434121,1.411572358,1.156706307,732479521.6482682,-0.08,-0.279589341,0.644896894,2.262838066,63280406.0,62819036,11.758,3.046,1.018,-0.7797777416259495,-0.2782718385756066,1.720788113513846,-1.1658337133121968,0.0297172214060825,-0.2261229939448505,-0.361700139513386,-0.0834237409545047,-0.5436259738144096,-0.4625478288725049,0.1570478800230826,-0.0334645809034392,-0.2110659966567026,-0.8227813453603229,-1.0261918565732604,-0.87735335211222,0.6619213057751105,-0.0086623922769407,-1.212255551196689,2.069114779556822,1.7842642890855107,-1.0599724271679274,-0.9027104979305924,-0.5385037874611767,-0.3011343493986552,-0.7631133036890209,Financials,Transaction & Payment Processing Services,Canada,CA,United States,Canada,Luxembourg
CORTEVA INC.,32304650400.0,933000000.0,23.43247097,1.280609308,-0.523782926,7.26922019,3.726782504,4.204343039,2.227767099,7280000000.0,1014000000.0,3538000000.0,36083650400.0,0.414130681,3.476706642,1.127102804,1320000000.0,1.31,-0.258296531,0.25211871,0.803916743,704880000.0,698024896,43.521,1.624,1.47,0.7923916287678804,-0.0865835128810739,0.1862187614897433,-0.63551992121419,-0.1308758155326454,-0.1203676193233087,-0.2549839274004536,-0.0079792389473094,-0.2730490677059293,0.151489689865688,0.200730600761387,-0.0141109529240733,-0.0263973842068595,-0.395538848434244,-0.2648237171940619,-0.9198307144714752,0.8816704407497099,-0.0047677888381378,-1.1245650653451913,-0.2108304707093946,-0.1310556958542244,0.4810101797393444,0.625604399043398,1.2873451369395492,-0.9554094611428758,-0.2655081214560385,Materials,Fertilizers & Agricultural Chemicals,United States of America,US,United States,United Kingdom,Ireland
COSMO Pharmaceuticals N.V.,1295527882.0,11646670.47,100.5050633,2.539453799,2.528259274,3.551037764,2.48816054,2.164177746,1.480624392,65042255.64,-177647264.0,-50801454.0,1252217268.0,0.13879389,3.58886789,2.536317224203173,16988218.97,0.714646822,0.060257195,0.293243795,0.962979692,17543522.0,8026884,4.868,3.59,1.224,-1.4767292706316888,-0.2708450774652488,1.6056576170880317,0.1350744418248252,-0.0548919081744234,-0.2701963942221477,-0.2853485639681899,-0.0338324876835383,-0.3530617547651423,-0.5550133265604128,-0.0669141589728114,-0.0433002930179589,-0.2309112100713154,-1.3192144958401366,-0.2356899968768656,0.506342678166955,-0.3732733896814085,-0.0063376112015488,0.0232392291045125,0.240388469083033,0.1658168669194016,-1.8275834999576268,-2.030779626769359,-1.3746813100136137,-0.1101853228023966,-0.5216749304478413,Health Care,Pharmaceuticals,Ireland,IE,Switzerland,United States,Luxembourg
COSMOS Pharmaceutical Corporation,4258254435.0,172689173.2,26.23676115,2.822956692,0.111437371,8.036581724,11.43868065,9.974497675,5.91013938,1279391239.0,41486806.0,-123517329.0,4134737106.0,2.208752945,5.982928772,2.536317224203173,0.0,2.180321805,0.094324048,0.26654033,0.544400188,80001600.0,41679712,7.997,7.742,1.706,-0.631416006852802,-0.2375707141598066,0.309280607339535,0.2504964215633461,-0.1176568425032209,-0.0885373807216196,-0.0677980295483999,0.0570326316448702,0.1201770750923047,-0.4198497709509983,0.0494380859619452,-0.0442889938338267,-0.213753110386189,2.1020658051818506,0.2438222637203334,0.506342678166955,-1.664630377711009,-0.0026354992772828,0.128174911193955,-0.0427667037738319,-0.699132247617156,-0.9158356413674432,-1.1399187828175694,-0.9385342177707708,0.8674219473888254,-0.0463623527805198,Consumer Staples,Drug Retail,Japan,JP,Japan,United States,United Kingdom
COSTAR GROUP INC.,34808893488.0,402597000.0,84.77585221,4.824298267,1.406170725,1.56206794,5.785655807,3.182258436,4.742707385,1923868000.0,-10146000.0,-4122008000.0,30686885488.0,0.281346897,3.957063769,1.876794757,256253000.0,1.0,0.094223363,0.266746335,1.300570296,408363368.0,403899872,57.442,2.677,2.172,0.8444778505599109,-0.1913454038199451,1.458092712294827,0.7952489843183935,-0.0859364086095114,-0.3460968467035376,-0.2047496485162451,-0.0206409074690044,-0.0043322368136486,-0.3540153839685606,0.0365378962418055,-0.1008732976537175,-0.0578881717607074,-0.7995249266158635,-0.145456058976668,-0.0402302303494877,0.313937288691215,-0.0055713620642571,0.1278692703272041,-0.0404466246311427,0.7011344887179751,0.1203268197538015,0.2569474323928158,1.7831572276269323,-0.4457837377613401,0.3272217094708544,Real Estate,Real Estate Services,United States of America,US,United States,Ireland,United Kingdom
COSTCO WHOLESALE CORPORATION,310938000000.0,6517000000.0,46.19248517,11.89349839,2.910840423,3.464703619,27.37200218,18.67852787,9.326654741,30378000000.0,-708000000.0,-8517000000.0,302421000000.0,3.515592129,1.752886197,2.020647583,0.0,14.69,0.434450551,0.173192123,0.68886617,443728416.0,442668384,28.583,1.516,1.223,2.360368176338751,0.9790480612700976,0.8925520969476216,1.5148281938658066,-0.0437400677557193,-0.2735678332097594,0.3141922796945072,0.1441636017613516,0.4839859066992165,2.101510149536331,-0.4148650460161424,-0.1641511594240725,1.5098516691974888,2.8001063665917427,-0.8577995506219138,0.0928186811719793,-1.664630377711009,0.0208009953080768,1.0358743120749851,-1.366407651261808,-0.368482446039229,0.1747529026973939,0.3177923770553742,0.6140080529237252,-1.0188158931799776,-0.5227829216951608,Consumer Staples,Consumer Staples Merchandise Retail,United States of America,US,United States,Ireland,Norway
COTY INC.,10940803685.0,381200000.0,598.2447587,2.927944536,2.824927209,6.802491689,10.86651607,4.829968202,3.103627955,3700500000.0,-238100000.0,4160400000.0,15529603685.0,0.472668208,3.617259495,0.897819581,732479521.6482682,0.42801,0.248219736,0.328339119,1.536866709,891671042.0,389010144,15.048,1.137,0.881,0.0340743708383983,-0.1956169094381227,2.894208484139275,0.2898319175889229,-0.0462668261493292,-0.1395957194655055,-0.0816107229886524,-0.0004563647407367,-0.17937288832326,-0.1803293334218634,-0.1055894892733968,-0.0091674655718757,-0.1465974114888336,-0.2369651844666651,-0.2284436329675289,-1.278884366472584,0.6619213057751105,-0.0071385331510316,0.5673052529985296,0.5641251166579347,1.017066142574428,0.6385121637816742,0.2321171679813737,-0.2521657947143977,-1.2649608399944383,-0.9402361521560662,Consumer Staples,Personal Care Products,United States of America,US,United States,Canada,Luxembourg
CREDIT AGRICOLE SA,44040962649.0,7017355393.0,6.5597136,0.674719718,-1.396208873963753,9.28902781178292,9.823293173,0.846231326,0.296726123,6051772607.966929,60590000000.0,139524000000.0,41380131392.98444,0.011338451,8.753290897872352,2.536317224203173,732479521.6482682,2.156937054,0.333088796,0.190451225,1.039040216,3052737991.0,1323964800,3.97,1.571,1.204,1.0084201470580345,1.0731022513624455,-1.3269932921324148,-1.3117685317687393,-0.1471268169043621,-0.0360537514292224,-0.1068198424393236,-0.0521768335667868,-0.4801266405737291,0.0395413786395395,8.212119171970107,1.0280253559931496,0.0044726005508713,-1.88545869923408,0.6062131156377628,0.506342678166955,0.6619213057751105,-0.0026908073052298,0.7883744126813597,-1.0745159356547318,0.2966567098244065,1.4850474501089532,1.074047724326216,-1.5297622068657588,-0.9861948323326476,-0.5439461829904042,Financials,Diversified Banks,France,FR,United States,France,Luxembourg
CRESCENT POINT ENERGY CORP.,32604333335.41624,-651958356.9,78.00094718711443,7.895857857248675,-1.396208873963753,9.28902781178292,-13.60323135,-3.254237003,-8.448429976,1393366290.0,1219014660.0,2223833430.0,41380131392.98444,0.272041368,52.23643301,1.416866315,0.0,-1.214628087,0.0,0.3017067830463091,0.97973844072398,1102600799.2625632,818942465,15.097,11.156,0.453,0.7988349820359714,-0.5705713918262008,1.384159751092522,1.220930737661782,-0.1471268169043621,-0.0360537514292224,-0.6962473919673206,-0.12825409273049,-1.4288191976629596,-0.408044612929425,0.2315243207502567,-0.0245903729204943,0.0044726005508713,-0.8304626608500333,2.211089221156453,-0.5355835718913995,-1.664630377711009,-0.012618515315714,-0.1702886392580849,0.3231760778871987,0.1952203685727192,0.7819192974941707,0.7357711403471068,-0.2482276182917492,1.3692605529817865,-1.609083251267008,Energy,Oil & Gas Exploration & Production,Canada,CA,United States,Canada,Ireland
CRH PUBLIC LIMITED COMPANY,49885750850.0,3041000000.0,78.00094718711443,2.488162054,-1.396208873963753,9.28902781178292,14.62794581857652,11.168334809498138,4.815608409010166,6051772607.966929,1002000000.0,6983000000.0,57750750850.0,0.6787476434257976,8.753290897872352,2.536317224203173,732479521.6482682,62.327945746810805,0.625652955,0.264216667,1.402612822,691513042.0,670572480,23.447,4.286,4.211,1.09515730770835,0.3205067760989661,1.384159751092522,0.1126017948558205,-0.1471268169043621,-0.0360537514292224,0.009040478702888,0.0695752653267058,0.0034463951791059,0.0395413786395395,0.1989215742959074,0.0131440676083668,0.0997076743075389,0.2465665721911246,0.6062131156377628,0.506342678166955,0.6619213057751105,0.0840230797000197,1.4614486103137234,-0.0690901988811448,0.8426488116266316,0.4682403777468112,0.5981167910936469,0.3268431555534115,0.1036987705664674,1.4316433452047548,Materials,Construction Materials,Ireland,US,United States,United Kingdom,Luxembourg
CRODA INTERNATIONAL PUBLIC LIMITED COMPANY,8120508345.0,233569116.9,78.00094718711443,2.768791551,3.243356003,5.947384015,8.301579826,5.824466488,5.06352253,1002335545.0,-346874000.0,444169880.0,8583370745.0,0.48125661,8.806771936,1.957780458,732479521.6482682,1.675880699,-0.303720776,0.306111813,1.138861522,139635442.0,139350304,5.581,4.603,3.293,-0.1756994406653796,-0.2252463664403338,1.384159751092522,0.2295201947394328,-0.0338435854394636,-0.1745440646822749,-0.1436541436489024,0.0112084510099296,0.0298954234982493,-0.4489153567799065,-0.1760399803442227,-0.038943338587007,-0.1874549134839021,-0.2145834096425559,0.6120069529555952,0.0357681852269639,0.6619213057751105,-0.0038515538748177,-1.3132881419969746,0.3650339547631987,0.4588073246845543,-0.5685572199802532,-0.4234386818026102,-1.263048050345588,0.1919869963235915,1.011522100116455,Materials,Specialty Chemicals,United Kingdom,GB,United States,United Kingdom,Luxembourg
CROWDSTRIKE HOLDINGS INC.,72367637891.0,-11853000.0,78.00094718711443,35.66414387,1.236886973,0.053648492,-0.709072848,4.835169781,-0.23014419,2124832000.0,21876000.0,-2371471000.0,70028063891.0,0.552902728,7.947641284,2.1583505,746344000.0,-0.05,1.97277301,0.406321477,1.796344137,227629218.0,223692832,30.875,2.52,1.939,1.3536630387074466,-0.2783676161182415,1.384159751092522,2.0643218637667258,-0.0903710793326041,-0.4000855016723476,-0.3647199519567533,-0.0003944555969476,-0.5368463986358364,-0.3338769622745444,0.0460846412809088,-0.0758895443991043,0.170988120460447,-0.035975685960541,0.5142911357036549,0.212264153887457,0.6686309258997282,-0.0085677201064201,3.5681209410773533,1.1281505335667108,1.3216250738574793,-0.2581232840105709,-0.1266831850098894,0.7308958430196411,-0.5117569551028099,0.1490967176085687,Information Technology,Systems Software,United States of America,US,United States,United Kingdom,Luxembourg
CROWN HOLDINGS INC.,10941421018.0,507000000.0,19.61926638,4.673823588,3.657497215,9.632339994,25.305715,10.00570832,3.552285864,1868000000.0,-463000000.0,6480000000.0,17908421018.0,0.852268348,6.95494903,2.611111111,732479521.6482682,4.25,0.062395905,0.255699738,1.235453078,120646389.0,119537928,42.556,2.769,2.484,0.0341140348535169,-0.1705678081029368,-0.0113836695236085,0.7652332257335864,-0.0212707256852579,-0.0215604247411161,0.2648772283001896,0.0573635981249355,-0.1314290020410772,-0.3596429720827646,-0.25215057870758,0.0091786352157322,-0.1326421526037655,0.5827578392601231,0.3871463587146476,0.5594406763888544,0.6619213057751105,0.0019530567119551,0.0299185992282064,-0.1680390025220336,0.6063725780166657,-0.6603637752710583,-0.5176417964494504,1.2491315328665666,-0.4084128743367862,0.5431318971300848,Materials,"Metal, Glass & Plastic Containers",United States of America,US,United States,Luxembourg,Canada
CSL LIMITED,94498358960.0,2194000000.0,43.78551676,5.977241693,1.280576218,3.637470684,14.45179989,9.340663965,6.794673273,6844000000.0,6007000000.0,10679000000.0,107217000000.0,0.41220192,9.226145755,2.506122449,1235000000.0,4.55,-0.04305319,0.180693467,0.672057127,483093257.0,479256608,13.503,9.67,1.993,1.5386657098916534,0.158051366201488,0.8397159590836449,0.9900319594810976,-0.0892336161228876,-0.2668151609758481,0.0048028542793166,0.0502733297565247,0.2144411986624401,0.1119364253522383,0.9229131004544124,0.0421792621572556,0.3863651858313776,-0.4009502154065005,0.6562298706945686,0.4844672333514153,0.8558794852920524,0.0025783670732063,-0.3152326109572269,-1.236466569165482,-0.4049791029032824,0.2306188313282101,0.3708084136339308,-0.3809197739237797,1.1706607637896629,0.1918145781101563,Health Care,Biotechnology,,US,Australia,United States,Ireland
