issuer_name,market_cap_usd,net_income_usd,hist_pe,hist_book_px,hist_fcf_yld,hist_ebitda_ev,hist_roe,hist_roic,hist_roa,hist_gross_profit_usd,hist_net_chg_lt_debt_usd,hist_net_debt_usd,hist_ev_usd,hist_asset_turnover,hist_capex_sales,hist_capex_depr,hist_rd_exp_usd,hist_eps_usd,return_usd,vola,beta,shares_outstanding,shares_float,top_1_shareholder_percentage,top_2_shareholder_percentage,top_3_shareholder_percentage,yeo_joh_market_cap_usd,yeo_joh_net_income_usd,yeo_joh_hist_pe,yeo_joh_hist_book_px,yeo_joh_hist_fcf_yld,yeo_joh_hist_ebitda_ev,yeo_joh_hist_roe,yeo_joh_hist_roic,yeo_joh_hist_roa,yeo_joh_hist_gross_profit_usd,yeo_joh_hist_net_chg_lt_debt_usd,yeo_joh_hist_net_debt_usd,yeo_joh_hist_ev_usd,yeo_joh_hist_asset_turnover,yeo_joh_hist_capex_sales,yeo_joh_hist_capex_depr,yeo_joh_hist_rd_exp_usd,yeo_joh_hist_eps_usd,yeo_joh_return_usd,yeo_joh_vola,yeo_joh_beta,yeo_joh_shares_outstanding,yeo_joh_shares_float,yeo_joh_top_1_shareholder_percentage,yeo_joh_top_2_shareholder_percentage,yeo_joh_top_3_shareholder_percentage,issuer_cntry_domicile_name,cntry_of_risk,gics_sector,gics_sub_ind,top_1_shareholder_location,top_2_shareholder_location,top_3_shareholder_location
Alleima AB,1601856240.0,148451991.6,10.60606061,1.058735476,8.535377334,17.93824504,9.951632789,8.974916138,6.785213924,431868913.3,38170796.0,-19824778.0,1582031462.0,0.891001185,4.001161159,8.922920948264368,24050354.42,0.592298925,0.280430781,0.33597777,1.486700341,250877184.0,186701760,7.275,6.578,2.042,-1.3246900128650578,-0.2426739354274041,-0.6717457787531627,-0.8327058315351464,0.1747110041648451,0.3596147640204931,-0.1049962044609784,0.0471271514222091,0.2144009709227698,-0.5455189675421382,0.0482020021216144,-0.0430713301212811,-0.2394250984048186,0.6533179442111071,-0.0752869027459418,2.115896686855283,-0.1684906911139413,-0.0062038456698474,0.6528083050899033,0.62730219110231,0.9525368099507264,-0.1950173776457462,-0.240491881463694,-1.0283266365902464,0.6502488704790683,0.2298042734978299,Sweden,SE,Materials,Steel,United States,Sweden,Norway
Allianz SE,105085000000.0,8003053008.0,13.74631141,1.73595993,-46.94479012629586,5.8362933334500005,13.60035571,-1.816648836,0.787744653,9672143655.485714,1999008400.0,31524555600.0,141475000000.0,0.09594528,4.880788666897561,1.644917489,394648348.61,19.05025529,0.176993725,0.152687923,1.012278609,391718983.0,379365856,12.123,5.811,4.96,1.61211879065673,1.2577786683537424,-0.3436043649060816,-0.267545605616932,-0.6072083036605641,-0.1575794895692462,-0.0170059208588278,-0.0977989039853039,-0.4261884112909083,0.3185944734361393,0.3462518210985336,0.203921329113522,0.5730006832983664,-1.4855605186143497,0.1131926441701539,0.0868720006702609,0.5850939759919512,0.0281100375590353,0.3707155341480077,-1.7466367448212934,0.250858861268462,0.0938279982240191,0.2160592352460386,-0.50434398911903,0.4881938547323903,1.7148106701221315,Germany,DE,Financials,Multi-line Insurance,United States,Luxembourg,Germany
Allreal Holding AG,2950775262.0,124042371.7,21.93615606,1.003434314,1.355844244,3.247898076,4.606214231,2.392796591,2.035814939,1947087585.0130303,433928960.0,2991524050.0,5942299312.0,0.083690724,8.889353692,13.046458637450002,27065660.848484848,7.51115384,0.076413143,0.164492064,0.900274742,16592821.0,13376966,14.458,10.027,2.179,-0.8898150185439727,-0.2476568150303426,0.2062855940731709,-0.8924179583012221,-0.0516515075337955,-0.2602907846884415,-0.2347200383088382,-0.0300149805105464,-0.2924338052031332,-0.3883586716543588,0.1114089275704113,-0.0186498271059091,-0.2135655583000588,-1.5385166517946185,0.6826964027167883,2.3429034521399448,-0.1421205163738605,0.008857606037693,0.0733888033472432,-1.5226265261236074,0.0523513039298552,-1.8603117512433616,-1.7646317645880558,-0.3002613858980283,1.220773305738671,0.3323342322622055,Switzerland,CH,Real Estate,Diversified Real Estate Activities,Switzerland,United States,Norway
AltaGas Ltd.,6235346842.0,452439815.4,16.71728223,1.117272193,-1.793903729,7.095885861,8.236790054,3.31870139,2.670343861,1747456074.0,-421293600.0,6247494600.0,13024753642.0,0.595661786,7.319761887,2.2833998818970587,0.0,1.531800265,0.184991606,0.200481226,0.968646571,294903763.0,292551072,21.082,9.12,1.364,-0.3600608136573395,-0.1815874453243975,-0.1067297880687758,-0.7723020678903967,-0.117460407679246,-0.1061914637201064,-0.146486421786833,-0.0181256873035127,-0.2245564851252207,-0.4082202479682018,-0.2253790354390583,0.0071534454401331,-0.171870655411072,0.0701615354465065,0.4991040676878749,0.6138229336498979,-1.6387458146997609,-0.0037371953172723,0.3933331625703868,-0.9157895810657706,0.1753224935508929,-0.0907327459848253,0.0462720285192823,0.1801662080420798,1.0900991432408245,-0.3720574814753118,Canada,CA,Utilities,Gas Utilities,Canada,United States,Norway
Altria Group Inc.,71559444430.0,8760000000.0,7.963787795,4.492182264727891,8.908227813,12.42612669,20.847997572486666,34.52248566,24.87858908,14295000000.0,-871000000.0,23561000000.0,95170444430.0,0.583936838,0.977578912,1.331125828,99068264.43361956,4.91,-0.006587085,0.170936054,0.515337044,1768646674.0,1766562176,31.758,1.147,0.831,1.3463902900577986,1.399421607359102,-1.0516089231369998,0.7506588859913006,0.1880048240619968,0.1184391306779054,0.1569094253674128,0.2873868577340974,2.1336401223286856,0.7152654361317513,-0.5249652871185628,0.1423107620105805,0.305664812370938,0.0432805731109389,-1.2649053738625873,-0.2748738209240933,0.1771559227261673,0.0037885050733041,-0.1920969647598382,-1.405842958344415,-0.770491104993114,1.1055398021327094,1.2821217802120008,0.7743516815409395,-1.2579260557166818,-1.0086733709185152,United States of America,US,Consumer Staples,Tobacco,United States,Ireland,Canada
Amadeus IT Group S.A.,31924798253.0,1076151123.0,29.43443388,6.206515092,4.914394258624999,11.493229214771084,21.5398756,12.11498023,8.856176122,6657983818.075641,-869380680.0,2361221160.0,34286019413.0,0.46182713,4.904935251239669,1.5663167668983051,1193358943.1260731,2.386581104,0.150100753,0.204818021,1.114560345,450499205.0,446201600,27.297,8.073,6.313,0.7855800801409598,-0.0587450161879452,0.5239529236834877,1.0396488997108997,0.0523424292312688,0.0784211129922604,0.1734642283187094,0.0801444323672952,0.4347839625015026,0.0519717671548929,-0.5238740180574372,-0.0236801057112331,-0.0475672144837745,-0.2579879474617118,0.1178898412136928,0.0043631739527062,0.971502240087865,-0.001680547231249,0.2936016980370996,-0.8496596311541058,0.4196722370185571,0.1854045749647118,0.323547575639761,0.5456150060519687,0.9239389554284344,2.133976005642805,Spain,ES,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",United States,United Kingdom,Luxembourg
Andritz AG,6481722000.0,526702127.5,10.97355888,2.966416985,3.279551353,16.04203343,25.49825514,15.67497714,5.838379175,3351945996.4182982,-249920300.0,-476433120.0,5984450220.0,1.011914697,1.899815166,1.4571797651261262,270741179.5179233,5.340945393,0.07295106,0.263166276,1.168404773,104000000.0,72051200,7.734,4.936,2.794,-0.3327062617363112,-0.1668319661338823,-0.6277582936177369,0.3311906283751827,0.0020062624236878,0.2758159134915279,0.2680463195601943,0.1158724623412397,0.1135415499073814,-0.2523997863895403,-0.1138550329092861,-0.0493525688313279,-0.2133165752830777,0.849965546241626,-0.7503957184192068,-0.1187289755975022,0.4661915567640387,0.0046601175226239,0.0627013346261362,-0.0815365700087201,0.5042264376756743,-0.7525976718776181,-0.8214033489265323,-0.9706358187294688,0.2795393322908199,0.7363453030313275,Austria,AT,Industrials,Industrial Machinery & Supplies & Components,United States,Luxembourg,Austria
Aon plc,59824643886.0,2723000000.0,22.69390989,2.7391137608712577,4.144274028,6.011520838,13.609366531738871,32.07232929,8.465065672,9672143655.485714,-174000000.0,11089000000.0,71013643886.0,0.408207041,2.079049577,1.761290323,541000000.0,13.25,-0.0518754,0.197129742,0.629188822,200216345.0,193239760,33.682,3.583,3.045,1.2222491969264886,0.2594592550763286,0.2440961157947612,0.2453082564064777,0.0281754855572556,-0.1504787807704641,-0.0167890413210643,0.2662764115080597,0.3931846032704484,0.3185944734361393,-0.0652555411604542,0.0451970399857504,0.1658219211200886,-0.4040191734037672,-0.6728860449064299,0.2006103145963892,0.6893996975400156,0.0189092437691829,-0.3456339513041185,-0.9678618194267546,-0.5003524716091163,-0.3395081423888995,-0.2188107555551539,0.866265462053317,-0.1124964080349326,0.8797263128736916,Ireland,US,Financials,Insurance Brokers,United States,Canada,United Kingdom
Aozora Bank Ltd.,2572100598.0,38784853.55,70.07555078,0.878352683,-46.94479012629586,5.8362933334500005,1.231555577,0.956978328,0.072106173,9672143655.485714,743198959.0,-466428477.0,71009529083.70897,0.024632879,1.046684411,1.644917489,394648348.61,0.332036713,0.130341203,0.194524419,0.224814073,118289418.0,115521952,17.386,5.635,1.179,-0.9874031084365724,-0.265269734830145,1.3372628104603164,-1.0380170412530936,-0.6072083036605641,-0.1575794895692462,-0.3175019354391873,-0.0497652506788793,-0.503099341308237,0.3185944734361393,0.1589313949484903,-0.0492133772539509,0.1657980726069717,-1.808534468951416,-1.2173029355192904,0.0868720006702609,0.5850939759919512,-0.0069436194110019,0.2358672240845133,-1.0089347766234282,-1.6030564250391308,-0.6721595303689505,-0.5378759057861666,-0.0729553419465837,0.448452348992462,-0.5721199360378644,Japan,JP,Financials,Diversified Banks,Japan,United States,Norway
Arbonia AG,805393496.4,5756291.317,67.24859114,0.716478453,-6.933356357,10.73558155,0.544046112,1.257064579,0.347179672,3351945996.4182982,4916430.7,269758012.7,1075151509.0,0.734391469,10.48701375,1.4571797651261262,0.0,0.082741488,-0.159618915,0.30032362,1.106850601,69473243.0,52630008,11.231,7.253,2.047,-1.8166508406044564,-0.272291833713017,1.3026328622175771,-1.2519033965348094,-0.1933003747811085,0.0461190609156256,-0.3345346366978054,-0.0454644881771826,-0.4735113389179636,-0.2523997863895403,0.0424162105587921,-0.0405607115433845,-0.2424540292061645,0.3648470559761756,0.8373160199371034,-0.1187289755975022,-1.6387458146997609,-0.0076852593122166,-0.7360671272868032,0.3091747883835676,0.4073302384877096,-1.0023054592944658,-1.0052745478383889,-0.5890573365080815,0.7799110670161332,0.2336404945778666,Switzerland,CH,Industrials,Building Products,Switzerland,United States,Luxembourg
ArcelorMittal SA,23478757002.0,4146000000.0,4.70529302,0.423758384,11.00926389,22.17255032,7.751778553,5.74257156,4.483252683,2645338519.229236,1819000000.0,4254000000.0,29865757002.0,0.76358033,6.603506387,1.787960123,174493868.54065874,4.9,-0.10698364,0.279648313,1.541359689,852809772.0,441082624,8.867,1.932,1.298,0.5711400504141743,0.5308415703370905,-1.7865620796544726,-1.737086683535917,0.2649521543962084,0.5494146923391638,-0.1582400653629884,0.0110530223144503,-0.0309448910270096,-0.3200587302129691,0.319758506388116,-0.0086145654238651,-0.0733428842261367,0.4218633931961959,0.4012286764521396,0.2253713061211908,0.335042775562889,0.0037681040062764,-0.5409147452574434,0.099986653465222,1.0218374506352532,0.6092258113355825,0.3158667758669078,-0.836824179456773,-0.787893266366576,-0.4412625145981427,Luxembourg,LU,Materials,Steel,United States,Luxembourg,United Kingdom
Aroundtown SA,3443584913.0,-2060780810.0,1.367037272,0.239183902,0.844270899,-13.59360293,-14.45122249,-6.524622902,-5.239443121,1947087585.0130303,178336900.0,12304012260.0,18939297113.0,0.043955716,25.99913522,13.046458637450002,27065660.848484848,-2.302318375,-0.18507779,0.64119684,2.160974958,1537025609.0,834383744,4.254,1.211,1.101,-0.7802022582313832,-1.235945522930607,-3.517929797425248,-2.136928571459942,-0.0645461673258352,-0.7703978421134047,-0.7192564812254532,-0.2015082503193914,-1.0786210593428602,-0.3883586716543588,0.0711637946529432,0.0547046424693743,-0.137195372073124,-1.717369169572338,1.6455118218158589,2.3429034521399448,-0.1421205163738605,-0.0164459638776337,-0.8334780834834946,2.0590439706060564,1.6900950799072691,1.0090337266098357,0.7489584124127805,-1.4787282958474568,-1.2136599584631915,-0.6625123157537521,Luxembourg,DE,Real Estate,Real Estate Operating Companies,United States,Luxembourg,Norway
Asahi Group Holdings Ltd.,18700915565.0,1226857661.0,16.90268435,1.149925367,5.500379526,9.30646217,7.57649074,4.433968239,3.339304544,7061244863.0,-851664861.0,9431909460.0,28164101414.0,0.526881246,3.360707437,1.784490298278481,118258465.7,0.807140351,0.162017069,0.203754171,0.282623907,1521010086.0,1474511872,20.406,14.084,3.559,0.4120295353846354,-0.0293366936917175,-0.0936606061741143,-0.7397840792118145,0.0712196561406196,-0.0142870010705932,-0.1624901769599124,-0.0044058087067647,-0.1530646659523983,0.0881224493268969,-0.5119400690431478,0.0322073440841169,-0.083273254135617,-0.0924508698274011,-0.2389652153644877,0.2221760035072935,0.2252449044259048,-0.0056147222156679,0.327975466188461,-0.8657528140864624,-1.417606548562923,1.0018514022998484,1.151286372354942,0.1362232610128025,1.6983428301834258,1.1433336775120149,Japan,JP,Consumer Staples,Brewers,Japan,United States,Norway
Ascom Holding AG,307999072.6,19624932.41,18.70926362,3.895601173,11.12565445,13.70255236,27.5862069,28.24325203,9.962100704,155730238.1,0.0,-23695240.0,284303832.6,1.644883595,0.954543958,1.933333333,29544055.86,0.54460574,-0.014486339,0.388083033,0.858476158,36000000.0,34578668,25.342,8.168,2.951,-2.5088652391783515,-0.2693117665246864,0.0252305923712339,0.6123429348739322,0.2693098290599932,0.1736010688144087,0.317853894554325,0.2326995637018206,0.552365354030694,-0.5774176262568629,0.0414841907128468,-0.0431230138619788,-0.2472062989411066,1.6255015261328565,-1.281209267315386,0.3526121982603821,-0.122284831064682,-0.0063371205353633,-0.2184249717226061,1.0115467876937605,-0.0257719920977792,-1.4016308270247697,-1.2453748314410655,0.4373319003961878,0.9397817744604082,0.8272804186377406,Switzerland,CH,Health Care,Health Care Technology,Switzerland,Luxembourg,United States
Astellas Pharma Inc.,20972551569.0,245019598.3,26.72546873,1.873419183,5.314982391,5.391112751,2.066063561,2.182864925,1.109083187,8968092308.0,3166150422.0,3718757967.0,24691309536.0,0.497371008,2.80247595,1.051699507,2011699246.0,0.135004176,-0.184048108,0.228809624,0.221666369,1809663075.0,1784866944,23.309,12.025,2.111,0.4922358527695122,-0.2231096257683073,0.4220563954479594,-0.1801180005480124,0.0652037982156281,-0.1755442581023496,-0.2969262372191465,-0.0327887869157979,-0.3917130459533938,0.2569963151639314,0.5162102255222157,-0.0128634634520274,-0.1035540746226375,-0.1660463240003106,-0.406585941656592,-0.6875462284397461,1.1750043829485948,-0.0075266868295908,-0.829500172969456,-0.507854398534661,-1.613488156304677,1.1213478946751811,1.2896317515873408,0.3185651060271832,1.4744987540173182,0.2821035112870819,Japan,JP,Health Care,Pharmaceuticals,Japan,United States,Ireland
Atlas Copco Aktiebolag,74958325759.0,2644595835.0,28.72238062,8.817070413,2.999275634,5.578812295,32.71382404,22.93005532,15.79785061,7084668522.0,703072154.0,2110591692.0,77073898551.0,0.972796034,2.309109021,0.891746813,631251067.3,0.543255065,0.357361062,0.271172614,1.581346603,3357576384.0,2577927168,15.436,8.86,3.633,1.3785241755524196,0.2444309400050637,0.4983302535169116,1.3127606798833595,-0.0062327560089818,-0.1679832678481649,0.4399615891429783,0.1847302366895195,1.17187933560183,0.0902171571228534,0.1528140500478517,-0.0256850657654466,0.2009346743844293,0.7885616328888677,-0.5808382692885571,-0.9771545833181874,0.74206699276236,-0.0063409089889732,0.8491946082462364,0.0083624169742353,1.0712884068707902,1.552408268121079,1.5607873691195675,-0.2212099115763648,1.050488622016326,1.1784094842367834,Sweden,SE,Industrials,Industrial Machinery & Supplies & Components,United States,Sweden,Norway
Atmus Filtration Technologies Inc,1876699344.0,170775000.0,28.500451155818585,54.55521348,4.914394258624999,11.493229214771084,22.8600544683617,8.880101409511719,5.360629665320313,6657983818.075641,616000000.0,484700000.0,2361399344.0,0.988129887319066,4.904935251239669,1.5663167668983051,1193358943.1260731,6.56612192666279,0.155384615,0.351269917,1.306864156,83297796.0,15880443,43.392,0.962,0.921,-1.211766765986725,-0.2381322665007957,0.490182828994422,2.148757198665091,0.0523424292312688,0.0784211129922604,0.2050329242127535,0.0461030521604519,0.0626223151944527,0.0519717671548929,0.1394951806483484,-0.0387996303318988,-0.2347819408368505,0.8128725578133867,0.1178898412136928,0.0043631739527062,0.971502240087865,0.0070654267598786,0.3088841516347433,0.7491547746425726,0.7093680460012229,-0.8904232166871959,-1.673192141620324,1.2822706960868293,-1.393666541174181,-0.8870005227828961,United States of America,US,Consumer Discretionary,Automotive Parts & Equipment,United States,Ireland,Canada
Atresmedia Corporacion de Medios de Comunicacion S.A.,901860188.2,121025873.4,7.200611056,1.199295891,9.517938326,19.53144974,17.0655667,7.425251948198347,7.84289105,11905944632.544285,-102153862.7,56496282.8,960590293.8,0.622237667,2.778335289,1.183650153065574,0.0,0.540439025,0.210349505,0.162393108,0.830250196,225732800.0,88938720,4.618,0.651,0.588,-1.7355262201725663,-0.2482739541449809,-1.1890229963664949,-0.6921278340416814,0.2099870437771991,0.4306184972196931,0.0662684604067685,0.0301509350388132,0.3269894497186069,0.5117996311152485,-0.0199830593122631,-0.0423293194486594,-0.2431399758226123,0.1298801975258615,-0.4144784661213302,-0.4798380770514671,-1.6387458146997609,-0.0063488101172617,0.4641178805377285,-1.5614891548893937,-0.0798657319406488,-0.262813084995081,-0.696012632838638,-1.416077096557449,-1.6534318209437506,-1.3756041496178772,Spain,ES,Communication Services,Broadcasting,United States,Luxembourg,Ireland
Autoneum Holding AG,891304306.7,71140380.0,10.84782107,1.634040812,0.852100694,18.68066906,18.15707091,8.267671929,3.905152225,6657983818.075641,142750650.0,745170590.0,1739191527.0,1.181733021,2.526753864,1.5663167668983051,1193358943.1260731,14.38588046,0.208536323,0.316381631,1.34908448,5840453.0,2256918,7.61,4.582,2.177,-1.7439657308565268,-0.2585350025544753,-0.6426111290994301,-0.3371656569938008,-0.0643543449467492,0.3926372316831776,0.0924501403815107,0.0394440315421148,-0.0926395304593295,0.0519717671548929,0.0654339117927794,-0.0366795622897283,-0.2384876137344133,1.0948952617493215,-0.500438185592353,0.0043631739527062,0.971502240087865,0.0207721586463124,0.4591024761415159,0.4587083445624548,0.7686779947039322,-2.459053289665174,-2.655294247861247,-0.986007044791276,0.1862936384323063,0.3308748544901234,Switzerland,CH,Consumer Discretionary,Automotive Parts & Equipment,United States,Switzerland,Norway
AviChina Industry & Technology Company Limited,2967867302.0,374852598.6,9.013028483,0.68974292,-0.149373793,12.78169194,8.981014238,6.585348458,1.666146135,2592740772.0,3005544.472,-1354964559.0,9046086900.0,0.503223486,5.397096125,2.02988087,794693557.5,0.048456737,-0.299919114,0.322111527,0.364551378,6210662836.0,2352623616,3.65,1.612,0.497,-0.8857135148225047,-0.1970586942043436,-0.8854323119623569,-1.2904408769988422,-0.0871236413568123,0.1337592280631371,-0.1284678365986545,0.0207150775130704,-0.3320128018935818,-0.3251484725687675,0.0420642189492687,-0.0616773082027818,-0.1952627354938144,-0.1512581792503363,0.2089812638632419,0.4305304109487519,0.8227453316840962,-0.007790269990923,-1.2972551135816697,0.5095249732700504,-1.1730753409683574,1.990834644110248,1.4927274523482368,-1.589781568014535,-0.9623252780851282,-1.5302924432763163,China,CN,Industrials,Aerospace & Defense,United States,China,Ireland
Avolta AG,5877400207.0,51408790.34,50.45879224,2.013736663,12.21736433,16.57555264,2.895764494,4.115266497,0.409148979,6506944982.0,1167728750.0,7746890470.0,13836541907.0,0.830147998,2.345699211,0.203693838,0.0,0.607464185,-0.154011681,0.255468557,1.265791284,152614251.0,90300800,7.092,4.724,2.754,-0.4018086690317236,-0.2626317456347153,1.050360101060183,-0.0976790642817083,0.3106351106362463,0.299311886259676,-0.2765481527967244,-0.0082690110445818,-0.4668504433642516,0.0383874903983677,0.2230203125475071,0.0189672786633663,-0.1671052266167338,0.5461561319553121,-0.56689364377127,-3.07117387330462,-1.6387458146997609,-0.0061616670349831,-0.7148769143922942,-0.171174525847775,0.6502639019363278,-0.5118886565070352,-0.6868954363021945,-1.0519546727238047,0.2243841768628718,0.7124723002273903,Switzerland,CH,Consumer Discretionary,Other Specialty Retail,United States,Switzerland,Luxembourg
